match_id,event_timestamp,_map,score_diff,rank_1,rank_2,year
2334849,2019-07-11T00:00:00.000+02:00,Inferno,10,93,78,2019
2319854,2018-02-21T00:00:00.000+01:00,Cache,6,34,21,2018
2325436,2018-08-05T00:00:00.000+02:00,Mirage,12,182,48,2018
2335886,2019-09-10T00:00:00.000+02:00,Dust2,2,66,152,2019
2330018,2018-12-21T00:00:00.000+01:00,Dust2,8,74,40,2018
2316700,2017-11-03T00:00:00.000+01:00,Cache,6,35,38,2017
2308075,2017-02-21T00:00:00.000+01:00,Train,6,29,22,2017
2303862,2016-08-09T00:00:00.000+02:00,Dust2,4,32,29,2016
2311468,2017-06-19T00:00:00.000+02:00,Mirage,15,14,11,2017
2337757,2019-11-11T00:00:00.000+01:00,Mirage,3,39,48,2019
2334921,2019-07-19T00:00:00.000+02:00,Dust2,9,2,16,2019
2303439,2016-07-18T00:00:00.000+02:00,Nuke,10,68,84,2016
2320340,2018-03-04T00:00:00.000+01:00,Mirage,5,34,42,2018
2323280,2018-06-23T00:00:00.000+02:00,Train,7,51,162,2018
2319836,2018-02-21T00:00:00.000+01:00,Inferno,7,81,31,2018
2332393,2019-04-19T00:00:00.000+02:00,Overpass,2,29,37,2019
2305734,2016-10-13T00:00:00.000+02:00,Nuke,11,4,2,2016
2338974,2020-01-25T00:00:00.000+01:00,Nuke,6,21,16,2020
2340181,2020-03-08T00:00:00.000+01:00,Overpass,2,21,41,2020
2315237,2017-09-26T00:00:00.000+02:00,Inferno,9,73,114,2017
2328101,2018-11-01T00:00:00.000+01:00,Dust2,3,30,11,2018
2334083,2019-06-06T00:00:00.000+02:00,Nuke,11,222,40,2019
2308635,2017-03-09T00:00:00.000+01:00,Overpass,14,40,143,2017
2317136,2017-11-11T00:00:00.000+01:00,Mirage,2,10,14,2017
2315313,2017-10-12T00:00:00.000+02:00,Nuke,8,194,87,2017
2336328,2019-10-03T00:00:00.000+02:00,Dust2,14,28,8,2019
2330743,2019-02-08T00:00:00.000+01:00,Mirage,5,35,108,2019
2312319,2017-07-05T00:00:00.000+02:00,Train,3,168,132,2017
2312584,2017-07-11T00:00:00.000+02:00,Cobblestone,15,25,89,2017
2340447,2020-03-17T00:00:00.000+01:00,Mirage,6,33,37,2020
2340228,2020-03-10T00:00:00.000+01:00,Train,9,124,74,2020
2314712,2017-09-21T00:00:00.000+02:00,Train,10,115,130,2017
2312702,2017-07-15T00:00:00.000+02:00,Inferno,4,167,112,2017
2319570,2018-04-06T00:00:00.000+02:00,Train,13,35,8,2018
2301996,2016-04-10T00:00:00.000+02:00,Inferno,2,6,8,2016
2333150,2019-05-10T00:00:00.000+02:00,Mirage,7,28,43,2019
2311256,2017-05-31T00:00:00.000+02:00,Overpass,3,27,23,2017
2311306,2017-06-08T00:00:00.000+02:00,Overpass,8,59,18,2017
2305723,2016-10-13T00:00:00.000+02:00,Dust2,7,268,28,2016
2314582,2017-09-10T00:00:00.000+02:00,Inferno,6,107,349,2017
2307583,2017-01-28T00:00:00.000+01:00,Mirage,9,31,104,2017
2303599,2016-07-24T00:00:00.000+02:00,Mirage,5,103,110,2016
2335328,2019-08-06T00:00:00.000+02:00,Mirage,15,226,53,2019
2319754,2018-02-16T00:00:00.000+01:00,Mirage,12,26,87,2018
2339626,2020-02-16T00:00:00.000+01:00,Inferno,8,59,45,2020
2308331,2017-02-28T00:00:00.000+01:00,Cache,9,51,32,2017
2321684,2018-04-09T00:00:00.000+02:00,Train,10,39,36,2018
2335054,2019-07-19T00:00:00.000+02:00,Inferno,9,50,95,2019
2328619,2018-10-31T00:00:00.000+01:00,Mirage,2,47,57,2018
2336775,2019-10-03T00:00:00.000+02:00,Train,3,163,217,2019
2326098,2018-08-28T00:00:00.000+02:00,Inferno,2,58,54,2018
2304820,2016-09-18T00:00:00.000+02:00,Dust2,7,18,31,2016
2325761,2018-09-01T00:00:00.000+02:00,Train,2,7,1,2018
2305171,2016-09-29T00:00:00.000+02:00,Train,7,43,117,2016
2330491,2019-01-27T00:00:00.000+01:00,Mirage,8,164,114,2019
2339096,2020-02-02T00:00:00.000+01:00,Vertigo,6,11,3,2020
2316144,2017-10-20T00:00:00.000+02:00,Nuke,12,11,29,2017
2330938,2019-02-12T00:00:00.000+01:00,Inferno,10,92,29,2019
2303386,2016-07-08T00:00:00.000+02:00,Nuke,4,5,11,2016
2321657,2018-04-03T00:00:00.000+02:00,Train,12,11,13,2018
2321432,2018-04-11T00:00:00.000+02:00,Mirage,14,1,17,2018
2328845,2018-11-06T00:00:00.000+01:00,Mirage,2,77,58,2018
2336963,2019-10-13T00:00:00.000+02:00,Nuke,3,80,320,2019
2322262,2018-04-26T00:00:00.000+02:00,Mirage,3,57,256,2018
2312635,2017-07-13T00:00:00.000+02:00,Mirage,10,135,266,2017
2337444,2019-10-30T00:00:00.000+01:00,Dust2,4,202,167,2019
2320980,2018-03-18T00:00:00.000+01:00,Mirage,3,235,246,2018
2337402,2019-10-30T00:00:00.000+01:00,Inferno,9,56,194,2019
2338356,2019-12-08T00:00:00.000+01:00,Mirage,7,17,31,2019
2330689,2019-02-03T00:00:00.000+01:00,Nuke,4,73,28,2019
2313921,2017-09-05T00:00:00.000+02:00,Train,3,13,30,2017
2337773,2019-11-11T00:00:00.000+01:00,Dust2,6,34,27,2019
2310521,2017-05-10T00:00:00.000+02:00,Train,2,8,2,2017
2325943,2018-08-26T00:00:00.000+02:00,Train,15,34,7,2018
2332353,2019-04-14T00:00:00.000+02:00,Dust2,3,10,50,2019
2322573,2018-05-02T00:00:00.000+02:00,Mirage,2,57,159,2018
2316940,2017-11-08T00:00:00.000+01:00,Mirage,2,78,37,2017
2313447,2017-08-15T00:00:00.000+02:00,Cache,10,217,301,2017
2333815,2019-06-07T00:00:00.000+02:00,Nuke,13,77,3,2019
2300584,2016-02-04T00:00:00.000+01:00,Inferno,2,16,14,2016
2326305,2018-09-02T00:00:00.000+02:00,Inferno,3,56,98,2018
2312283,2017-07-06T00:00:00.000+02:00,Train,2,34,92,2017
2324319,2018-06-26T00:00:00.000+02:00,Train,7,40,87,2018
2332416,2019-04-08T00:00:00.000+02:00,Dust2,9,137,108,2019
2333280,2019-05-29T00:00:00.000+02:00,Overpass,12,36,21,2019
2327399,2018-10-04T00:00:00.000+02:00,Overpass,2,36,53,2018
2322277,2018-04-24T00:00:00.000+02:00,Mirage,9,119,165,2018
2327239,2018-10-02T00:00:00.000+02:00,Mirage,7,66,113,2018
2321905,2018-04-12T00:00:00.000+02:00,Inferno,7,15,8,2018
2327239,2018-10-02T00:00:00.000+02:00,Inferno,6,66,113,2018
2308005,2017-02-16T00:00:00.000+01:00,Cache,2,28,52,2017
2312059,2017-06-28T00:00:00.000+02:00,Inferno,11,43,87,2017
2304454,2016-09-07T00:00:00.000+02:00,Dust2,5,108,109,2016
2327609,2018-10-19T00:00:00.000+02:00,Nuke,11,38,24,2018
2312080,2017-07-05T00:00:00.000+02:00,Overpass,4,7,2,2017
2319131,2018-02-06T00:00:00.000+01:00,Cache,7,35,32,2018
2323024,2018-05-20T00:00:00.000+02:00,Cache,7,121,164,2018
2305224,2016-10-01T00:00:00.000+02:00,Dust2,2,26,13,2016
2334194,2019-06-16T00:00:00.000+02:00,Train,2,16,31,2019
2322383,2018-05-01T00:00:00.000+02:00,Train,14,101,94,2018
2320286,2018-03-02T00:00:00.000+01:00,Mirage,4,51,32,2018
2314834,2017-10-09T00:00:00.000+02:00,Train,5,113,96,2017
2333960,2019-06-04T00:00:00.000+02:00,Train,12,18,171,2019
2328788,2018-11-05T00:00:00.000+01:00,Overpass,6,119,41,2018
2328997,2018-11-10T00:00:00.000+01:00,Cache,11,205,152,2018
2314233,2017-09-01T00:00:00.000+02:00,Inferno,10,36,34,2017
2334632,2019-06-28T00:00:00.000+02:00,Dust2,6,73,64,2019
2321576,2018-03-30T00:00:00.000+02:00,Cache,6,38,18,2018
2324927,2018-07-21T00:00:00.000+02:00,Train,6,34,44,2018
2338765,2020-01-04T00:00:00.000+01:00,Inferno,3,16,49,2020
2303651,2016-08-02T00:00:00.000+02:00,Overpass,6,112,58,2016
2334109,2019-06-07T00:00:00.000+02:00,Inferno,9,86,69,2019
2300456,2016-01-28T00:00:00.000+01:00,Cache,11,3,20,2016
2339151,2020-02-10T00:00:00.000+01:00,Train,5,56,162,2020
2311128,2017-05-23T00:00:00.000+02:00,Cache,2,112,76,2017
2323243,2018-05-31T00:00:00.000+02:00,Train,10,32,55,2018
2304213,2016-08-30T00:00:00.000+02:00,Mirage,3,22,13,2016
2312795,2017-07-20T00:00:00.000+02:00,Mirage,13,147,71,2017
2332984,2019-05-23T00:00:00.000+02:00,Overpass,3,69,17,2019
2304939,2016-09-22T00:00:00.000+02:00,Cache,10,1,178,2016
2300638,2016-02-07T00:00:00.000+01:00,Mirage,9,3,9,2016
2302173,2016-05-20T00:00:00.000+02:00,Cobblestone,3,9,43,2016
2307228,2016-12-18T00:00:00.000+01:00,Mirage,4,33,40,2016
2307027,2016-12-02T00:00:00.000+01:00,Overpass,2,50,91,2016
2299264,2015-11-15T00:00:00.000+01:00,Dust2,9,9,11,2015
2338009,2019-11-21T00:00:00.000+01:00,Train,4,151,77,2019
2319983,2018-04-26T00:00:00.000+02:00,Overpass,3,20,5,2018
2324236,2018-06-25T00:00:00.000+02:00,Train,8,50,60,2018
2313074,2017-07-30T00:00:00.000+02:00,Inferno,4,60,86,2017
2327717,2018-10-21T00:00:00.000+02:00,Overpass,12,9,36,2018
2305875,2016-10-22T00:00:00.000+02:00,Train,9,6,15,2016
2338143,2019-11-27T00:00:00.000+01:00,Train,3,119,62,2019
2338850,2020-01-12T00:00:00.000+01:00,Inferno,7,91,206,2020
2328794,2018-11-07T00:00:00.000+01:00,Inferno,2,37,15,2018
2299365,2015-11-18T00:00:00.000+01:00,Mirage,2,9,24,2015
2306393,2016-11-03T00:00:00.000+01:00,Cache,4,55,82,2016
2330622,2019-02-02T00:00:00.000+01:00,Dust2,7,68,69,2019
2330293,2019-01-13T00:00:00.000+01:00,Overpass,10,35,75,2019
2327649,2018-10-22T00:00:00.000+02:00,Mirage,2,4,38,2018
2309106,2017-03-27T00:00:00.000+02:00,Cobblestone,6,34,32,2017
2302815,2016-05-27T00:00:00.000+02:00,Cobblestone,12,24,19,2016
2335183,2019-07-28T00:00:00.000+02:00,Overpass,8,150,135,2019
2331813,2019-03-22T00:00:00.000+01:00,Dust2,16,75,52,2019
2337782,2019-11-12T00:00:00.000+01:00,Inferno,2,88,145,2019
2338366,2019-12-19T00:00:00.000+01:00,Vertigo,6,16,15,2019
2320229,2018-03-01T00:00:00.000+01:00,Inferno,14,94,231,2018
2300275,2016-01-14T00:00:00.000+01:00,Mirage,8,1,2,2016
2302101,2016-04-14T00:00:00.000+02:00,Overpass,8,190,150,2016
2320207,2018-02-28T00:00:00.000+01:00,Inferno,4,61,154,2018
2320653,2018-03-09T00:00:00.000+01:00,Cache,10,35,57,2018
2329710,2018-12-14T00:00:00.000+01:00,Mirage,2,4,26,2018
2314418,2017-10-19T00:00:00.000+02:00,Inferno,6,60,19,2017
2318166,2017-12-18T00:00:00.000+01:00,Train,2,81,100,2017
2332397,2019-04-21T00:00:00.000+02:00,Dust2,9,37,77,2019
2326867,2018-09-23T00:00:00.000+02:00,Cache,3,163,149,2018
2322769,2018-05-13T00:00:00.000+02:00,Inferno,7,104,282,2018
2314737,2017-09-14T00:00:00.000+02:00,Cobblestone,10,45,87,2017
2317318,2017-11-17T00:00:00.000+01:00,Mirage,7,219,134,2017
2340241,2020-03-11T00:00:00.000+01:00,Overpass,12,133,81,2020
2302763,2016-05-24T00:00:00.000+02:00,Dust2,3,41,53,2016
2340449,2020-03-17T00:00:00.000+01:00,Train,11,45,49,2020
2338694,2019-12-22T00:00:00.000+01:00,Mirage,2,33,30,2019
2325764,2018-09-02T00:00:00.000+02:00,Mirage,2,14,1,2018
2316606,2017-11-01T00:00:00.000+01:00,Mirage,5,102,77,2017
2307234,2016-12-18T00:00:00.000+01:00,Mirage,14,37,86,2016
2330765,2019-02-07T00:00:00.000+01:00,Nuke,2,16,44,2019
2316036,2017-10-16T00:00:00.000+02:00,Cobblestone,6,38,36,2017
2332706,2019-04-23T00:00:00.000+02:00,Overpass,7,194,249,2019
2301703,2016-03-25T00:00:00.000+01:00,Cobblestone,8,28,33,2016
2309397,2017-04-05T00:00:00.000+02:00,Mirage,6,4,7,2017
2337846,2019-12-13T00:00:00.000+01:00,Mirage,3,7,4,2019
2340052,2020-03-05T00:00:00.000+01:00,Vertigo,2,25,52,2020
2332586,2019-04-20T00:00:00.000+02:00,Inferno,8,83,241,2019
2318605,2018-01-20T00:00:00.000+01:00,Inferno,10,10,8,2018
2305877,2016-11-05T00:00:00.000+01:00,Overpass,11,6,7,2016
2302176,2016-05-24T00:00:00.000+02:00,Cobblestone,7,24,49,2016
2329338,2018-11-22T00:00:00.000+01:00,Train,3,146,55,2018
2303579,2016-07-22T00:00:00.000+02:00,Cache,5,94,120,2016
2313516,2017-08-17T00:00:00.000+02:00,Train,3,243,76,2017
2322482,2018-04-30T00:00:00.000+02:00,Train,9,141,137,2018
2321323,2018-03-29T00:00:00.000+02:00,Train,10,89,61,2018
2336740,2019-10-18T00:00:00.000+02:00,Mirage,3,138,186,2019
2330830,2019-02-09T00:00:00.000+01:00,Dust2,10,22,34,2019
2309441,2017-04-08T00:00:00.000+02:00,Overpass,14,72,54,2017
2334390,2019-06-13T00:00:00.000+02:00,Nuke,7,81,34,2019
2307021,2016-12-01T00:00:00.000+01:00,Cobblestone,3,64,127,2016
2332740,2019-04-25T00:00:00.000+02:00,Inferno,5,38,42,2019
2306073,2016-10-25T00:00:00.000+02:00,Cache,11,22,189,2016
2309615,2017-04-13T00:00:00.000+02:00,Train,8,124,122,2017
2336409,2019-09-22T00:00:00.000+02:00,Mirage,11,26,48,2019
2328182,2018-10-23T00:00:00.000+02:00,Mirage,14,15,43,2018
2303288,2016-06-30T00:00:00.000+02:00,Cobblestone,10,7,20,2016
2318804,2018-01-31T00:00:00.000+01:00,Inferno,5,165,172,2018
2302913,2016-06-04T00:00:00.000+02:00,Train,13,5,4,2016
2333140,2019-05-10T00:00:00.000+02:00,Nuke,4,15,22,2019
2302727,2016-05-21T00:00:00.000+02:00,Mirage,2,125,63,2016
2307442,2017-01-12T00:00:00.000+01:00,Cache,3,181,129,2017
2317503,2017-11-22T00:00:00.000+01:00,Cache,5,21,28,2017
2335150,2019-07-27T00:00:00.000+02:00,Mirage,10,229,110,2019
2302150,2016-04-25T00:00:00.000+02:00,Train,3,11,38,2016
2329916,2018-12-12T00:00:00.000+01:00,Nuke,3,102,69,2018
2334864,2019-07-20T00:00:00.000+02:00,Train,6,5,45,2019
2336633,2019-09-30T00:00:00.000+02:00,Nuke,13,46,201,2019
2314091,2017-08-26T00:00:00.000+02:00,Train,2,3,189,2017
2303441,2016-07-18T00:00:00.000+02:00,Dust2,3,85,114,2016
2310185,2017-04-29T00:00:00.000+02:00,Nuke,4,188,41,2017
2327866,2018-10-19T00:00:00.000+02:00,Train,2,134,89,2018
2329593,2018-12-12T00:00:00.000+01:00,Inferno,9,6,27,2018
2302730,2016-05-21T00:00:00.000+02:00,Cobblestone,2,37,23,2016
2309932,2017-04-23T00:00:00.000+02:00,Mirage,2,124,64,2017
2310688,2017-05-14T00:00:00.000+02:00,Overpass,11,25,24,2017
2308567,2017-03-08T00:00:00.000+01:00,Train,3,90,63,2017
2334585,2019-06-25T00:00:00.000+02:00,Overpass,3,18,17,2019
2339900,2020-03-07T00:00:00.000+01:00,Inferno,5,37,102,2020
2326032,2018-08-29T00:00:00.000+02:00,Nuke,13,50,83,2018
2331939,2019-03-23T00:00:00.000+01:00,Mirage,7,60,85,2019
2308276,2017-03-30T00:00:00.000+02:00,Cache,9,196,106,2017
2326267,2018-09-02T00:00:00.000+02:00,Mirage,4,171,102,2018
2339906,2020-03-07T00:00:00.000+01:00,Mirage,9,4,86,2020
2307280,2016-12-28T00:00:00.000+01:00,Cobblestone,14,62,74,2016
2331667,2019-03-14T00:00:00.000+01:00,Train,8,30,5,2019
2327540,2018-10-07T00:00:00.000+02:00,Mirage,2,25,17,2018
2329910,2018-12-14T00:00:00.000+01:00,Dust2,12,50,37,2018
2324788,2018-07-12T00:00:00.000+02:00,Mirage,9,117,197,2018
2334153,2019-06-07T00:00:00.000+02:00,Train,14,27,228,2019
2309904,2017-04-20T00:00:00.000+02:00,Mirage,9,205,134,2017
2306024,2016-10-22T00:00:00.000+02:00,Cache,7,115,50,2016
2331645,2019-03-12T00:00:00.000+01:00,Overpass,10,19,63,2019
2322906,2018-05-19T00:00:00.000+02:00,Dust2,8,14,22,2018
2338635,2019-12-16T00:00:00.000+01:00,Nuke,2,47,60,2019
2327388,2018-10-14T00:00:00.000+02:00,Mirage,4,18,23,2018
2334990,2019-07-18T00:00:00.000+02:00,Overpass,4,10,27,2019
2316920,2017-11-07T00:00:00.000+01:00,Mirage,8,60,262,2017
2330270,2019-01-11T00:00:00.000+01:00,Inferno,9,28,35,2019
2325889,2018-08-22T00:00:00.000+02:00,Cache,10,40,218,2018
2330773,2019-02-07T00:00:00.000+01:00,Overpass,3,38,33,2019
2328335,2018-10-25T00:00:00.000+02:00,Mirage,12,63,61,2018
2310909,2017-05-18T00:00:00.000+02:00,Overpass,10,14,36,2017
2301321,2016-03-13T00:00:00.000+01:00,Cobblestone,2,16,34,2016
2324736,2018-07-10T00:00:00.000+02:00,Train,13,83,117,2018
2334319,2019-06-13T00:00:00.000+02:00,Inferno,7,23,82,2019
2338264,2019-12-05T00:00:00.000+01:00,Inferno,2,17,41,2019
2324821,2018-07-14T00:00:00.000+02:00,Nuke,4,100,79,2018
2330634,2019-02-02T00:00:00.000+01:00,Cache,6,16,25,2019
2319355,2018-03-05T00:00:00.000+01:00,Train,5,134,221,2018
2316183,2017-10-22T00:00:00.000+02:00,Inferno,11,43,109,2017
2319513,2018-03-08T00:00:00.000+01:00,Mirage,7,25,44,2018
2316837,2017-11-05T00:00:00.000+01:00,Overpass,10,131,160,2017
2307017,2016-12-04T00:00:00.000+01:00,Mirage,8,50,21,2016
2314060,2017-11-11T00:00:00.000+01:00,Inferno,4,4,12,2017
2317329,2017-11-16T00:00:00.000+01:00,Inferno,2,31,25,2017
2332768,2019-05-01T00:00:00.000+02:00,Inferno,9,21,6,2019
2314369,2017-10-05T00:00:00.000+02:00,Train,7,29,22,2017
2324240,2018-06-25T00:00:00.000+02:00,Inferno,9,51,259,2018
2305503,2016-10-13T00:00:00.000+02:00,Dust2,7,6,1,2016
2313071,2017-07-30T00:00:00.000+02:00,Cobblestone,3,105,124,2017
2306909,2016-11-26T00:00:00.000+01:00,Mirage,9,25,22,2016
2323876,2018-06-13T00:00:00.000+02:00,Mirage,2,121,102,2018
2324003,2018-06-17T00:00:00.000+02:00,Overpass,13,54,36,2018
2340065,2020-03-16T00:00:00.000+01:00,Vertigo,10,2,12,2020
2311648,2017-06-16T00:00:00.000+02:00,Cobblestone,7,46,56,2017
2321234,2018-03-25T00:00:00.000+01:00,Nuke,6,16,53,2018
2334193,2019-06-16T00:00:00.000+02:00,Mirage,3,17,45,2019
2314765,2017-09-14T00:00:00.000+02:00,Train,15,29,50,2017
2315282,2017-10-03T00:00:00.000+02:00,Overpass,3,98,55,2017
2329985,2018-12-17T00:00:00.000+01:00,Mirage,2,17,62,2018
2336631,2019-09-29T00:00:00.000+02:00,Inferno,7,180,132,2019
2306543,2016-11-11T00:00:00.000+01:00,Mirage,6,47,328,2016
2334236,2019-06-12T00:00:00.000+02:00,Overpass,8,64,93,2019
2318206,2017-12-17T00:00:00.000+01:00,Overpass,3,51,60,2017
2304006,2016-08-18T00:00:00.000+02:00,Cobblestone,7,42,18,2016
2307068,2016-12-06T00:00:00.000+01:00,Cobblestone,12,26,51,2016
2338004,2019-11-22T00:00:00.000+01:00,Nuke,2,145,81,2019
2311052,2017-05-22T00:00:00.000+02:00,Cobblestone,7,140,199,2017
2308206,2017-02-23T00:00:00.000+01:00,Cache,7,21,79,2017
2332591,2019-04-21T00:00:00.000+02:00,Inferno,8,19,16,2019
2334286,2019-06-12T00:00:00.000+02:00,Overpass,2,98,34,2019
2332113,2019-03-29T00:00:00.000+01:00,Inferno,15,86,130,2019
2311513,2017-06-10T00:00:00.000+02:00,Mirage,11,186,42,2017
2325229,2018-08-03T00:00:00.000+02:00,Dust2,12,13,78,2018
2324539,2018-07-01T00:00:00.000+02:00,Cache,2,46,17,2018
2300445,2016-01-24T00:00:00.000+01:00,Mirage,7,23,24,2016
2308533,2017-03-07T00:00:00.000+01:00,Cobblestone,13,115,169,2017
2338275,2019-12-05T00:00:00.000+01:00,Vertigo,12,200,172,2019
2334627,2019-06-27T00:00:00.000+02:00,Mirage,3,53,27,2019
2339714,2020-02-20T00:00:00.000+01:00,Overpass,12,124,155,2020
2334017,2019-06-06T00:00:00.000+02:00,Inferno,12,95,206,2019
2333811,2019-05-31T00:00:00.000+02:00,Overpass,14,53,118,2019
2329626,2018-12-15T00:00:00.000+01:00,Inferno,14,65,52,2018
2307513,2017-01-26T00:00:00.000+01:00,Mirage,10,32,72,2017
2324503,2018-07-01T00:00:00.000+02:00,Train,6,46,31,2018
2311252,2017-05-28T00:00:00.000+02:00,Train,6,23,38,2017
2326881,2018-09-30T00:00:00.000+02:00,Mirage,11,97,299,2018
2302773,2016-05-25T00:00:00.000+02:00,Cache,13,95,54,2016
2304215,2016-08-31T00:00:00.000+02:00,Cache,3,17,22,2016
2317783,2017-12-01T00:00:00.000+01:00,Train,10,138,36,2017
2324468,2018-06-30T00:00:00.000+02:00,Overpass,4,17,28,2018
2336912,2019-10-11T00:00:00.000+02:00,Nuke,10,61,142,2019
2312007,2017-06-27T00:00:00.000+02:00,Overpass,4,104,51,2017
2338862,2020-01-09T00:00:00.000+01:00,Dust2,2,21,11,2020
2337222,2019-10-24T00:00:00.000+02:00,Dust2,5,1,26,2019
2325521,2018-08-09T00:00:00.000+02:00,Train,7,90,75,2018
2311074,2017-06-07T00:00:00.000+02:00,Cache,6,25,2,2017
2320410,2018-03-09T00:00:00.000+01:00,Mirage,5,54,113,2018
2303145,2016-06-20T00:00:00.000+02:00,Cobblestone,2,6,3,2016
2311591,2017-06-27T00:00:00.000+02:00,Mirage,13,69,45,2017
2322064,2018-04-14T00:00:00.000+02:00,Cache,6,158,47,2018
2312918,2017-07-26T00:00:00.000+02:00,Train,7,36,71,2017
2315490,2017-10-02T00:00:00.000+02:00,Cache,12,137,18,2017
2319385,2018-03-27T00:00:00.000+02:00,Overpass,5,160,114,2018
2325580,2018-08-11T00:00:00.000+02:00,Cache,6,68,85,2018
2327232,2018-10-01T00:00:00.000+02:00,Train,2,42,37,2018
2318190,2017-12-17T00:00:00.000+01:00,Train,7,21,70,2017
2308903,2017-03-21T00:00:00.000+01:00,Train,7,4,6,2017
2335007,2019-07-28T00:00:00.000+02:00,Inferno,2,72,95,2019
2332483,2019-04-22T00:00:00.000+02:00,Train,9,22,46,2019
2308348,2017-03-02T00:00:00.000+01:00,Mirage,9,16,27,2017
2299364,2015-11-18T00:00:00.000+01:00,Inferno,7,25,11,2015
2331474,2019-03-05T00:00:00.000+01:00,Mirage,2,26,30,2019
2302750,2016-05-23T00:00:00.000+02:00,Mirage,16,204,110,2016
2322484,2018-04-29T00:00:00.000+02:00,Overpass,7,220,80,2018
2339381,2020-02-25T00:00:00.000+01:00,Vertigo,9,11,5,2020
2306380,2016-11-01T00:00:00.000+01:00,Cobblestone,14,158,49,2016
2323708,2018-06-10T00:00:00.000+02:00,Inferno,9,143,75,2018
2335261,2019-08-01T00:00:00.000+02:00,Train,10,40,245,2019
2319136,2018-02-06T00:00:00.000+01:00,Cache,2,38,45,2018
2324223,2018-07-17T00:00:00.000+02:00,Cache,2,184,246,2018
2301421,2016-03-15T00:00:00.000+01:00,Cobblestone,3,115,51,2016
2322623,2018-05-04T00:00:00.000+02:00,Mirage,3,30,47,2018
2328944,2018-11-09T00:00:00.000+01:00,Mirage,7,76,89,2018
2339774,2020-02-25T00:00:00.000+01:00,Dust2,3,157,219,2020
2317125,2017-11-10T00:00:00.000+01:00,Mirage,9,211,41,2017
2322877,2018-05-15T00:00:00.000+02:00,Cache,3,58,150,2018
2333458,2019-05-20T00:00:00.000+02:00,Train,6,128,122,2019
2319338,2018-02-19T00:00:00.000+01:00,Mirage,9,43,222,2018
2331414,2019-03-12T00:00:00.000+01:00,Inferno,8,14,30,2019
2312259,2017-07-12T00:00:00.000+02:00,Inferno,7,82,120,2017
2309979,2017-04-23T00:00:00.000+02:00,Mirage,13,124,266,2017
2323221,2018-06-01T00:00:00.000+02:00,Mirage,5,17,39,2018
2310568,2017-05-11T00:00:00.000+02:00,Mirage,7,26,10,2017
2316426,2017-10-27T00:00:00.000+02:00,Train,3,70,61,2017
2328198,2018-10-21T00:00:00.000+02:00,Mirage,4,80,45,2018
2307020,2016-12-02T00:00:00.000+01:00,Train,10,39,84,2016
2336738,2019-10-17T00:00:00.000+02:00,Inferno,4,2,10,2019
2337164,2019-10-20T00:00:00.000+02:00,Mirage,10,35,96,2019
2306943,2016-11-26T00:00:00.000+01:00,Cobblestone,8,140,83,2016
2328654,2018-11-01T00:00:00.000+01:00,Cache,6,115,203,2018
2331919,2019-03-22T00:00:00.000+01:00,Nuke,13,224,160,2019
2336178,2019-09-17T00:00:00.000+02:00,Vertigo,3,4,69,2019
2324400,2018-07-05T00:00:00.000+02:00,Overpass,12,2,9,2018
2333471,2019-05-23T00:00:00.000+02:00,Dust2,3,77,78,2019
2314261,2017-08-31T00:00:00.000+02:00,Mirage,7,16,26,2017
2322394,2018-04-28T00:00:00.000+02:00,Cobblestone,3,55,62,2018
2311587,2017-06-22T00:00:00.000+02:00,Cobblestone,3,71,105,2017
2332280,2019-04-14T00:00:00.000+02:00,Mirage,6,27,29,2019
2334271,2019-06-11T00:00:00.000+02:00,Mirage,5,50,92,2019
2311589,2017-06-23T00:00:00.000+02:00,Inferno,4,105,69,2017
2304260,2016-08-27T00:00:00.000+02:00,Cobblestone,3,15,16,2016
2304156,2016-08-25T00:00:00.000+02:00,Cache,4,143,23,2016
2323197,2018-05-24T00:00:00.000+02:00,Mirage,2,30,42,2018
2321467,2018-03-30T00:00:00.000+02:00,Train,13,5,61,2018
2306351,2016-11-09T00:00:00.000+01:00,Nuke,7,33,34,2016
2324616,2018-07-17T00:00:00.000+02:00,Mirage,14,16,69,2018
2304544,2016-09-07T00:00:00.000+02:00,Nuke,13,16,125,2016
2308452,2017-03-06T00:00:00.000+01:00,Inferno,12,30,73,2017
2314658,2017-09-09T00:00:00.000+02:00,Overpass,13,110,20,2017
2333330,2019-05-16T00:00:00.000+02:00,Inferno,6,13,6,2019
2304677,2016-09-11T00:00:00.000+02:00,Train,5,207,158,2016
2303537,2016-07-27T00:00:00.000+02:00,Train,4,105,110,2016
2301416,2016-03-14T00:00:00.000+01:00,Dust2,12,54,47,2016
2316775,2017-11-25T00:00:00.000+01:00,Mirage,8,2,1,2017
2312163,2017-07-08T00:00:00.000+02:00,Mirage,3,10,6,2017
2322925,2018-05-15T00:00:00.000+02:00,Mirage,3,67,38,2018
2314199,2017-08-28T00:00:00.000+02:00,Inferno,5,51,50,2017
2335615,2019-08-28T00:00:00.000+02:00,Dust2,7,3,19,2019
2326327,2018-09-07T00:00:00.000+02:00,Dust2,9,91,123,2018
2320976,2018-03-21T00:00:00.000+01:00,Inferno,10,169,176,2018
2329907,2018-12-14T00:00:00.000+01:00,Cache,12,20,22,2018
2334924,2019-07-20T00:00:00.000+02:00,Train,11,4,15,2019
2302390,2016-04-26T00:00:00.000+02:00,Overpass,2,23,8,2016
