date,team_1,team_2,_map,result_1,result_2,map_winner,starting_ct,ct_1,t_2,t_1,ct_2,event_id,match_id,rank_1,rank_2,map_wins_1,map_wins_2,match_winner
2020-02-09,Apeks,Pompa,Vertigo,16,19,2,1,7,8,8,7,5133,2339369,88,129,2,1,1
2020-02-09,AGO,Pompa,Train,20,22,2,2,9,6,6,9,5133,2339334,38,129,20,22,2
2020-02-09,Natus Vincere,Vitality,Inferno,16,12,1,1,11,4,5,8,5138,2339102,8,6,2,0,1
2020-02-09,Natus Vincere,Vitality,Dust2,16,6,1,2,6,1,10,5,5138,2339102,8,6,2,0,1
2020-02-09,KOVA,SKADE,Train,16,13,1,1,8,7,8,6,5133,2339336,77,42,16,13,1
2020-02-08,Gambit Youngsters,SG.pro,Dust2,19,16,1,1,9,6,6,9,5214,2339299,39,231,2,0,1
2020-02-08,DivisionX,SHIFT,Inferno,16,11,1,2,7,5,9,6,5204,2339231,194,116,2,0,1
2020-02-08,DivisionX,SHIFT,Vertigo,16,5,1,1,11,4,5,1,5204,2339231,194,116,2,0,1
2020-02-08,madlikewizards,MC,Dust2,5,16,2,2,2,4,3,12,5188,2339310,112,150,5,16,2
2020-02-08,Paradox,Airborne,Dust2,16,12,1,1,6,9,10,3,5188,2339309,148,140,16,12,1
2020-02-08,Ground Zero,Formidable,Dust2,16,4,1,1,11,4,5,0,5188,2339311,87,186,16,4,1
2020-02-08,Ground Zero,Paradox,Inferno,16,14,1,2,9,6,7,8,5188,2339313,87,148,2,1,1
2020-02-08,Ground Zero,Paradox,Mirage,16,14,1,2,9,6,7,8,5188,2339313,87,148,2,1,1
2020-02-08,Ground Zero,Paradox,Train,4,16,2,1,4,11,0,5,5188,2339313,87,148,2,1,1
2020-02-08,Natus Vincere,Astralis,Train,6,16,2,2,1,6,5,10,5138,2339100,8,1,2,1,1
2020-02-08,Gambit Youngsters,SG.pro,Train,16,7,1,2,5,3,11,4,5214,2339299,39,231,2,0,1
2020-02-08,Natus Vincere,Astralis,Inferno,16,14,1,2,10,5,6,9,5138,2339100,8,1,2,1,1
2020-02-08,Natus Vincere,Astralis,Nuke,16,9,1,1,10,5,6,4,5138,2339100,8,1,2,1,1
2020-02-08,Vitality,Complexity,Inferno,5,16,2,2,1,5,4,11,5138,2339101,6,44,0,2,2
2020-02-08,Vitality,Complexity,Mirage,10,16,2,1,6,9,4,7,5138,2339101,6,44,0,2,2
2020-02-08,Lyngby Vikings,Secret,Nuke,16,11,1,1,8,7,8,4,5133,2339326,164,81,16,11,1
2020-02-08,KOVA,Japaleno,Dust2,16,14,1,1,7,8,9,6,5133,2339325,77,146,16,14,1
2020-02-08,sAw,AGO,Dust2,8,16,2,1,5,10,3,6,5133,2339327,90,38,8,16,2
2020-02-08,SKADE,Demolition Crew,Inferno,16,12,1,2,4,9,12,3,5133,2339329,42,48,16,12,1
2020-02-07,Natus Vincere,Vitality,Dust2,9,16,2,2,2,8,7,8,5138,2339098,8,6,0,2,2
2020-02-07,Na`Vi Junior,Copenhagen Flames,Inferno,12,16,2,1,5,10,7,6,5170,2339308,85,40,0,2,2
2020-02-07,Movistar Riders,GamerLegion,Mirage,13,16,2,1,6,9,7,7,5150,2339260,32,43,13,16,2
2020-02-07,Na`Vi Junior,Copenhagen Flames,Vertigo,4,16,2,2,0,5,4,11,5170,2339308,85,40,0,2,2
2020-02-07,Natus Vincere,Vitality,Inferno,12,16,2,1,7,8,5,8,5138,2339098,8,6,0,2,2
2020-02-07,Astralis,Complexity,Dust2,11,16,2,1,6,9,5,7,5138,2339099,1,44,0,2,2
2020-02-07,Astralis,Complexity,Vertigo,12,16,2,1,9,6,3,10,5138,2339099,1,44,0,2,2
2020-02-07,AGO,Unicorns of Love,Vertigo,19,22,2,1,6,9,9,6,5150,2339261,38,78,19,22,2
2020-02-06,GamerLegion,Demolition Crew,Dust2,16,12,1,1,10,5,6,7,5150,2339258,43,48,16,12,1
2020-02-06,Formidable,TRIDENT,Dust2,11,16,2,2,2,10,9,6,5152,2339294,186,162,11,16,2
2020-02-06,mousesports,Natus Vincere,Dust2,16,14,1,1,5,10,11,4,5147,2339164,2,8,3,1,1
2020-02-06,Ground Zero,TRIDENT,Dust2,17,19,2,1,5,10,10,5,5152,2339290,87,162,17,19,2
2020-02-06,ORDER,MC,Nuke,16,13,1,1,10,5,6,8,5152,2339293,56,150,16,13,1
2020-02-06,madlikewizards,Airborne,Inferno,19,17,1,1,6,9,9,6,5152,2339292,112,140,19,17,1
2020-02-06,Nemiga,Singularity,Nuke,9,16,2,1,7,8,2,8,5150,2339259,50,72,9,16,2
2020-02-06,Movistar Riders,Unicorns of Love,Nuke,16,4,1,2,5,0,11,4,5150,2339257,32,78,16,4,1
2020-02-06,mousesports,Natus Vincere,Nuke,16,9,1,1,10,5,6,4,5147,2339164,2,8,3,1,1
2020-02-06,mousesports,Natus Vincere,Train,11,16,2,2,5,7,6,9,5147,2339164,2,8,3,1,1
2020-02-06,mousesports,Natus Vincere,Inferno,16,8,1,2,7,2,9,6,5147,2339164,2,8,3,1,1
2020-02-05,RBG,Station7,Overpass,20,22,2,2,8,7,7,8,5175,2339280,118,160,20,22,2
2020-02-05,Airborne,Formidable,Dust2,16,14,1,1,8,7,8,7,5152,2339234,140,186,16,14,1
2020-02-05,FURY,Esper,Train,16,10,1,2,6,5,10,5,5152,2339235,168,226,16,10,1
2020-02-05,PC419,AVANT,Dust2,9,16,2,2,5,5,4,11,5152,2339233,165,92,9,16,2
2020-02-05,ORDER,Skyfire,Inferno,16,5,1,1,12,3,4,2,5152,2339236,56,109,16,5,1
2020-02-05,Divine,Station7,Mirage,16,7,1,1,9,6,7,1,5175,2339285,103,160,16,7,1
2020-02-05,LiViD,Mythic,Train,16,7,1,2,7,1,9,6,5175,2339287,135,93,16,7,1
2020-02-05,ad hoc,Juggernauts,Nuke,6,16,2,2,0,7,6,9,5132,2339266,117,52,6,16,2
2020-02-05,Big Frames,Mythic,Mirage,7,16,2,2,1,7,6,9,5175,2339282,210,93,7,16,2
2020-02-05,Faint,LiViD,Nuke,13,16,2,2,7,7,6,9,5175,2339278,158,135,13,16,2
2020-02-05,AGO,HAVU,Dust2,22,20,1,2,7,8,8,7,5132,2339271,38,36,22,20,1
2020-02-05,FATE,Nordavind,Inferno,8,16,2,1,6,9,2,7,5132,2339269,54,76,8,16,2
2020-02-05,Secret,Sprout,Inferno,10,16,2,2,4,7,6,9,5132,2339268,81,37,10,16,2
2020-02-05,MC,AVANT,Dust2,14,16,2,2,9,6,5,10,5152,2339237,150,92,14,16,2
2020-02-05,PC419,ROCK CANDY,Mirage,16,13,1,2,8,6,8,7,5152,2339256,165,173,16,13,1
2020-02-05,Divine,Russian Street Party,Overpass,16,4,1,1,12,3,4,1,5175,2339281,103,174,16,4,1
2020-02-05,mousesports,MAD Lions,Nuke,16,12,1,1,9,6,7,6,5147,2339162,2,16,2,1,1
2020-02-05,AGO,Sprout,Inferno,10,16,2,2,2,9,8,7,5132,2339296,38,37,0,2,2
2020-02-05,mousesports,MAD Lions,Dust2,16,4,1,1,11,4,5,0,5147,2339162,2,16,2,1,1
2020-02-05,AGO,Sprout,Mirage,14,16,2,1,6,9,8,7,5132,2339296,38,37,0,2,2
2020-02-05,Nordavind,PACT,Vertigo,11,16,2,1,6,9,5,7,5132,2339295,76,66,2,1,1
2020-02-05,Nordavind,PACT,Overpass,16,9,1,1,8,7,8,2,5132,2339295,76,66,2,1,1
2020-02-05,Nordavind,PACT,Nuke,16,8,1,1,10,5,6,3,5132,2339295,76,66,2,1,1
2020-02-05,AVEZ,Sprout,Inferno,12,16,2,2,4,9,8,7,5132,2339272,58,37,12,16,2
2020-02-05,Juggernauts,AGO,Train,11,16,2,2,4,8,7,8,5132,2339273,52,38,11,16,2
2020-02-05,Copenhagen Flames,PACT,Train,14,16,2,2,4,11,10,5,5132,2339270,40,66,14,16,2
2020-02-05,EXTREMUM,Hard Legion,Mirage,8,16,2,2,3,6,5,10,5169,2339166,102,41,0,2,2
2020-02-05,EXTREMUM,Hard Legion,Inferno,13,16,2,2,4,10,9,6,5169,2339166,102,41,0,2,2
2020-02-05,ex-Virtus.pro,Nordavind,Nuke,8,16,2,1,6,9,2,7,5132,2339274,29,76,8,16,2
2020-02-05,Natus Vincere,GODSENT,Overpass,16,7,1,1,10,5,6,2,5147,2339163,8,24,2,0,1
2020-02-05,Natus Vincere,GODSENT,Train,16,13,1,1,9,6,7,7,5147,2339163,8,24,2,0,1
2020-02-05,mousesports,MAD Lions,Vertigo,13,16,2,1,7,8,6,8,5147,2339162,2,16,2,1,1
2020-02-04,PC419,Paradox,Dust2,16,19,2,1,9,6,6,9,5152,2339229,165,148,16,19,2
2020-02-04,Imperial,paiN,Inferno,11,16,2,1,7,8,4,8,5171,2339227,113,83,0,2,2
2020-02-04,Imperial,paiN,Train,11,16,2,2,5,7,6,9,5171,2339227,113,83,0,2,2
2020-02-04,Rugratz,Asuna's Anime Aimers,Nuke,16,5,1,1,12,3,4,2,5151,2339208,71,143,16,5,1
2020-02-04,Skyfire,madlikewizards,Inferno,6,16,2,1,4,11,2,5,5152,2339230,109,112,6,16,2
2020-02-04,AVANT,Incept,Mirage,10,16,2,2,6,5,4,11,5152,2339209,92,204,10,16,2
2020-02-04,OG,MAD Lions,Train,12,16,2,2,6,7,6,9,5147,2339160,25,16,0,2,2
2020-02-04,Virtus.pro,GODSENT,Vertigo,13,16,2,2,4,10,9,6,5147,2339161,17,24,0,2,2
2020-02-04,Virtus.pro,GODSENT,Dust2,9,16,2,1,7,8,2,8,5147,2339161,17,24,0,2,2
2020-02-04,PACT,Complexity,Inferno,16,10,1,2,7,4,9,6,5132,2339263,66,44,16,10,1
2020-02-04,AVEZ,AGF,Train,16,9,1,2,7,3,9,6,5132,2339265,58,97,16,9,1
2020-02-04,Copenhagen Flames,FiveG,Inferno,16,7,1,2,7,1,9,6,5132,2339264,40,171,16,7,1
2020-02-04,OG,MAD Lions,Nuke,12,16,2,1,9,6,3,10,5147,2339160,25,16,0,2,2
2020-02-03,Unique,Nemiga,Inferno,6,16,2,2,4,3,2,13,5114,2339221,141,54,0,2,2
2020-02-03,TeamOne,Imperial,Overpass,11,16,2,1,6,9,5,7,5171,2339223,117,158,11,16,2
2020-02-03,Keyd,W7M,Nuke,16,19,2,2,6,9,9,6,5171,2339222,198,139,16,19,2
2020-02-03,Wisla Krakow,GamerLegion,Nuke,16,10,1,2,7,4,9,6,5150,2339213,56,46,16,10,1
2020-02-03,Wisla Krakow,Illuminar,Nuke,4,16,2,2,2,3,2,13,5150,2339214,56,34,4,16,2
2020-02-03,Unique,Nemiga,Nuke,11,16,2,2,7,5,4,11,5114,2339221,141,54,0,2,2
2020-02-03,Unicorns of Love,Demolition Crew,Inferno,5,16,2,1,4,11,1,5,5150,2339215,70,262,5,16,2
2020-02-03,Alma,paiN,Inferno,8,16,2,2,2,7,6,9,5171,2339224,189,83,8,16,2
2020-02-03,W7M,RED Canids,Nuke,16,1,1,1,14,1,2,0,5171,2339226,131,147,2,1,1
2020-02-03,W7M,RED Canids,Train,7,16,2,2,1,7,6,9,5171,2339226,131,147,2,1,1
2020-02-03,W7M,RED Canids,Dust2,16,9,1,1,8,7,8,2,5171,2339226,131,147,2,1,1
2020-02-02,OG,Natus Vincere,Dust2,6,16,2,2,4,3,2,13,5147,2339157,24,9,0,2,2
2020-02-02,Rugratz,Infinity,Inferno,16,6,1,1,13,2,3,4,5174,2339186,99,160,2,0,1
2020-02-02,FURY,ex-Genuine,Inferno,5,16,2,1,4,11,1,5,5152,2339150,181,81,5,16,2
2020-02-02,Virtus.pro,mousesports,Train,14,16,2,1,7,8,7,8,5147,2339156,19,2,0,2,2
2020-02-02,Virtus.pro,mousesports,Vertigo,9,16,2,2,3,7,6,9,5147,2339156,19,2,0,2,2
2020-02-02,Vexed,Sinners,Mirage,7,16,2,2,2,6,5,10,5203,2339206,138,76,1,2,2
2020-02-02,Vexed,Sinners,Nuke,8,16,2,2,5,4,3,12,5203,2339206,138,76,1,2,2
2020-02-02,Vexed,Sinners,Overpass,22,18,1,1,7,8,8,7,5203,2339206,138,76,1,2,2
2020-02-02,OG,Natus Vincere,Mirage,8,16,2,2,3,6,5,10,5147,2339157,24,9,0,2,2
2020-02-02,Rugratz,Infinity,Nuke,16,3,1,2,2,2,14,1,5174,2339186,99,160,2,0,1
2020-02-02,Heroic,MAD Lions,Nuke,7,16,2,1,4,11,3,5,5147,2339158,14,16,0,2,2
2020-02-02,FaZe,Liquid,Dust2,16,2,1,2,3,0,13,2,5138,2339097,8,3,2,0,1
2020-02-02,SG.pro,Nemiga,Vertigo,1,16,2,1,1,14,0,2,5114,2339219,252,54,1,16,2
2020-02-02,Heroic,MAD Lions,Mirage,13,16,2,2,4,10,9,6,5147,2339158,14,16,0,2,2
2020-02-02,Unique,Se7en,Train,16,13,1,1,11,4,5,9,5114,2339216,141,100,16,13,1
2020-02-02,FaZe,Liquid,Mirage,16,9,1,1,9,6,7,3,5138,2339097,8,3,2,0,1
2020-02-02,Espada,DreamEaters,Inferno,16,11,1,2,8,4,8,7,5114,2339218,80,156,16,11,1
2020-02-02,ENCE,GODSENT,Nuke,7,16,2,2,4,4,3,12,5147,2339159,12,25,0,2,2
2020-02-02,ENCE,GODSENT,Inferno,4,16,2,1,1,14,3,2,5147,2339159,12,25,0,2,2
2020-02-02,NiP,Liquid,Vertigo,10,16,2,2,4,7,6,9,5138,2339096,11,3,0,2,2
2020-02-02,NiP,Liquid,Mirage,17,19,2,1,5,10,10,5,5138,2339096,11,3,0,2,2
2020-02-01,OneThree,Invictus,Inferno,16,2,1,2,3,0,13,2,5184,2339187,110,84,2,1,1
2020-02-01,Heroic,Virtus.pro,Vertigo,14,16,2,2,7,8,7,8,5147,2339153,14,19,0,2,2
2020-02-01,Vexed,SILENT,Dust2,16,4,1,2,5,0,11,4,5203,2339199,138,240,2,0,1
2020-02-01,Vexed,SILENT,Train,16,12,1,2,10,3,6,9,5203,2339199,138,240,2,0,1
2020-02-01,Brute,ttc,Dust2,16,8,1,2,5,4,11,4,5203,2339195,109,191,2,0,1
2020-02-01,Brute,ttc,Nuke,16,5,1,1,12,3,4,2,5203,2339195,109,191,2,0,1
2020-02-01,Paper Rex,Astro,Nuke,16,8,1,2,3,6,13,2,5186,2339190,116,161,2,0,1
2020-02-01,Paper Rex,Astro,Dust2,16,6,1,2,4,3,12,3,5186,2339190,116,161,2,0,1
2020-02-01,Station7,Faint,Nuke,1,16,2,2,0,2,1,14,5174,2339181,151,229,1,16,2
2020-02-01,OneThree,Invictus,Train,12,16,2,1,5,10,7,6,5184,2339187,110,84,2,1,1
2020-02-01,OneThree,Invictus,Mirage,16,8,1,2,8,1,8,7,5184,2339187,110,84,2,1,1
2020-02-01,OG,ENCE,Train,19,17,1,1,9,6,6,9,5147,2339152,24,12,2,0,1
2020-02-01,OG,ENCE,Overpass,16,7,1,1,9,6,7,1,5147,2339152,24,12,2,0,1
2020-02-01,Rugratz,ex-iNTACT,Nuke,16,3,1,1,12,3,4,0,5174,2339182,99,150,16,3,1
2020-02-01,AGO,Sprout,Mirage,8,16,2,1,5,10,3,6,5131,2339178,38,39,8,16,2
2020-02-01,Secret,Lyngby Vikings,Inferno,22,20,1,2,8,7,7,8,5131,2339174,90,176,22,20,1
2020-02-01,Japaleno,Sprout,Mirage,7,16,2,1,4,11,3,5,5131,2339175,136,39,7,16,2
2020-02-01,Heroic,Virtus.pro,Overpass,8,16,2,1,8,7,0,9,5147,2339153,14,19,0,2,2
2020-02-01,Prima,Vexed,Inferno,6,16,2,2,3,4,3,12,5203,2339201,203,138,0,2,2
2020-02-01,mousesports,MAD Lions,Dust2,16,11,1,1,7,8,9,3,5147,2339154,2,16,2,0,1
2020-02-01,Complexity,SKADE,Dust2,16,12,1,2,7,6,9,6,5131,2339179,47,43,16,12,1
2020-02-01,BIG,Complexity,Mirage,10,16,2,2,4,7,6,9,5131,2339207,22,47,2,1,1
2020-02-01,BIG,Complexity,Inferno,16,7,1,2,7,1,9,6,5131,2339207,22,47,2,1,1
2020-02-01,BIG,Complexity,Dust2,16,9,1,1,9,6,7,3,5131,2339207,22,47,2,1,1
2020-02-01,FaZe,Liquid,Dust2,16,12,1,2,6,7,10,5,5138,2339095,8,3,2,0,1
2020-02-01,FaZe,Liquid,Inferno,16,5,1,1,11,4,5,1,5138,2339095,8,3,2,0,1
2020-02-01,Natus Vincere,GODSENT,Nuke,16,7,1,2,7,1,9,6,5147,2339155,9,25,2,1,1
2020-02-01,Natus Vincere,GODSENT,Dust2,12,16,2,1,6,9,6,7,5147,2339155,9,25,2,1,1
2020-02-01,mousesports,MAD Lions,Mirage,19,15,1,2,7,8,8,7,5147,2339154,2,16,2,0,1
2020-02-01,Natus Vincere,GODSENT,Train,16,13,1,2,10,4,6,9,5147,2339155,9,25,2,1,1
2020-02-01,BIG,Secret,Nuke,16,9,1,1,6,9,10,0,5131,2339180,22,90,16,9,1
2020-02-01,NiP,MIBR,Train,9,16,2,1,4,11,5,5,5138,2339094,11,15,2,1,1
2020-02-01,NiP,MIBR,Vertigo,16,12,1,1,8,7,8,5,5138,2339094,11,15,2,1,1
2020-02-01,NiP,MIBR,Inferno,16,9,1,1,9,6,7,3,5138,2339094,11,15,2,1,1
2020-02-01,Sinners,Brute,Nuke,19,15,1,1,5,10,10,5,5203,2339202,76,109,2,0,1
2020-02-01,Sinners,Brute,Overpass,16,10,1,2,10,1,6,9,5203,2339202,76,109,2,0,1
2020-02-01,Prima,Vexed,Dust2,12,16,2,2,6,7,6,9,5203,2339201,203,138,0,2,2
2020-01-31,FaZe,NiP,Mirage,16,8,1,2,7,2,9,6,5138,2339092,8,11,2,0,1
2020-01-31,FaZe,NiP,Overpass,16,7,1,1,11,4,5,3,5138,2339092,8,11,2,0,1
2020-01-31,Gambit Youngsters,Espada,Mirage,6,16,2,2,2,5,4,11,5169,2339167,40,80,2,1,1
2020-01-31,Gambit Youngsters,Espada,Dust2,16,1,1,2,2,0,14,1,5169,2339167,40,80,2,1,1
2020-01-31,Liquid,MIBR,Vertigo,22,19,1,1,6,9,9,6,5138,2339093,3,15,2,0,1
2020-01-31,Gambit Youngsters,Espada,Inferno,16,12,1,1,8,7,8,5,5169,2339167,40,80,2,1,1
2020-01-31,Apeks,GamerLegion,Nuke,9,16,2,2,8,2,1,14,5131,2339169,86,46,9,16,2
2020-01-31,SJ,AGO,Dust2,6,16,2,1,3,12,3,4,5131,2339170,61,38,6,16,2
2020-01-31,Liquid,MIBR,Inferno,16,9,1,2,5,5,11,4,5138,2339093,3,15,2,0,1
2020-01-31,BIG,FATE,Inferno,16,5,1,2,5,1,11,4,5131,2339171,22,49,16,5,1
2020-01-30,Na`Vi Junior,Skin Ogres,Inferno,16,8,1,1,10,5,6,3,5170,2339168,89,82,2,1,1
2020-01-30,Esper,Airborne,Overpass,12,16,2,1,5,10,7,6,5152,2339149,259,166,12,16,2
2020-01-30,ex-Genuine,MC,Inferno,16,13,1,1,5,10,11,3,5152,2338938,81,175,16,13,1
2020-01-30,MC,Airborne,Inferno,16,12,1,1,4,11,12,1,5152,2339083,175,166,16,12,1
2020-01-30,Na`Vi Junior,Skin Ogres,Overpass,7,16,2,1,5,10,2,6,5170,2339168,89,82,2,1,1
2020-01-30,Na`Vi Junior,Skin Ogres,Dust2,16,3,1,2,3,1,13,2,5170,2339168,89,82,2,1,1
2020-01-30,Copenhagen Flames,DreamEaters,Overpass,16,4,1,2,5,0,11,4,5170,2339165,41,156,2,0,1
2020-01-30,Copenhagen Flames,DreamEaters,Inferno,16,4,1,1,12,3,4,1,5170,2339165,41,156,2,0,1
2020-01-29,Airborne,Incept,Inferno,16,7,1,2,3,5,13,2,5152,2339137,166,212,16,7,1
2020-01-29,ex-Genuine,Formidable,Train,16,1,1,2,2,0,14,1,5152,2339132,81,177,16,1,1
2020-01-29,MC,Skyfire,Mirage,14,16,2,1,7,8,7,8,5152,2339133,175,134,14,16,2
2020-01-29,Paradox,MC,Dust2,13,16,2,2,8,6,5,10,5152,2339081,155,175,13,16,2
2020-01-29,madlikewizards,PC419,Mirage,12,16,2,1,5,10,7,6,5152,2339136,85,178,12,16,2
2020-01-29,ROCK CANDY,Esper,Mirage,16,9,1,2,5,5,11,4,5152,2339134,207,259,16,9,1
2020-01-29,Hard Legion,Espada,Mirage,8,16,2,2,3,6,5,10,5169,2339138,37,80,0,2,2
2020-01-29,Wisla Krakow,Skin Ogres,Inferno,16,10,1,2,5,6,11,4,5170,2339114,56,82,2,0,1
2020-01-29,Wisla Krakow,Skin Ogres,Dust2,16,5,1,1,13,2,3,3,5170,2339114,56,82,2,0,1
2020-01-29,Sprout,Copenhagen Flames,Inferno,12,16,2,1,5,10,7,6,4945,2339118,39,41,1,2,2
2020-01-29,Sprout,Copenhagen Flames,Mirage,16,12,1,2,9,4,7,8,4945,2339118,39,41,1,2,2
2020-01-29,Sprout,Copenhagen Flames,Nuke,13,16,2,1,5,10,8,6,4945,2339118,39,41,1,2,2
2020-01-29,Hard Legion,Espada,Train,18,22,2,2,8,7,7,8,5169,2339138,37,80,0,2,2
2020-01-28,HAVU,Na`Vi Junior,Dust2,14,16,2,1,8,7,6,9,5179,2339125,36,89,2,1,1
2020-01-28,TRIDENT,Paradox,Dust2,8,16,2,2,6,3,2,13,5152,2339131,170,155,8,16,2
2020-01-28,Formidable,MC,Inferno,13,16,2,1,7,8,6,8,5152,2339129,177,175,13,16,2
2020-01-28,HAVU,Na`Vi Junior,Mirage,19,15,1,1,4,11,11,4,5179,2339125,36,89,2,1,1
2020-01-28,ORDER,Incept,Mirage,16,10,1,1,9,6,7,4,5152,2339128,55,212,16,10,1
2020-01-28,HAVU,Na`Vi Junior,Vertigo,16,7,1,1,11,4,5,3,5179,2339125,36,89,2,1,1
2020-01-28,Akatsuki,Espada,Overpass,10,16,2,2,7,4,3,12,5169,2339124,103,80,0,2,2
2020-01-28,Akatsuki,Espada,Nuke,11,16,2,2,3,9,8,7,5169,2339124,103,80,0,2,2
2020-01-28,GamerLegion,HAVU,Nuke,16,11,1,1,10,5,6,6,5179,2339126,46,36,2,1,1
2020-01-28,GamerLegion,HAVU,Overpass,16,12,1,1,9,6,7,6,5179,2339126,46,36,2,1,1
2020-01-28,GamerLegion,HAVU,Train,13,16,2,1,8,7,5,9,5179,2339126,46,36,2,1,1
2020-01-27,Gambit Youngsters,EXTREMUM,Mirage,28,24,1,1,6,9,9,6,5169,2339127,39,109,2,0,1
2020-01-27,Gambit Youngsters,EXTREMUM,Inferno,16,14,1,1,7,8,9,6,5169,2339127,39,109,2,0,1
2020-01-27,Airborne,ORDER,Inferno,10,16,2,1,7,8,3,8,5152,2339122,134,56,10,16,2
2020-01-26,GamerLegion,HAVU,Nuke,16,8,1,1,10,5,6,3,5179,2339116,42,34,2,0,1
2020-01-26,Copenhagen Flames,AGF,Inferno,16,5,1,2,3,3,13,2,5200,2339121,41,106,2,0,1
2020-01-26,Copenhagen Flames,AGF,Train,16,2,1,1,13,2,3,0,5200,2339121,41,106,2,0,1
2020-01-26,MAD Lions,Renegades,Nuke,6,16,2,2,3,4,3,12,4868,2338975,18,24,1,2,2
2020-01-26,MAD Lions,Renegades,Train,16,11,1,2,8,4,8,7,4868,2338975,18,24,1,2,2
2020-01-26,MAD Lions,Renegades,Dust2,11,16,2,1,8,7,3,9,4868,2338975,18,24,1,2,2
2020-01-26,GamerLegion,HAVU,Mirage,16,14,1,2,9,6,7,8,5179,2339116,42,34,2,0,1
2020-01-26,Renegades,BIG,Mirage,5,16,2,1,5,10,0,6,4868,2338977,24,46,0,2,2
2020-01-26,BIG,Heroic,Inferno,16,12,1,2,9,4,7,8,4868,2338976,46,16,2,0,1
2020-01-26,EXTREMUM,DreamEaters,Inferno,16,10,1,1,8,7,8,3,5169,2339087,109,141,2,1,1
2020-01-26,EXTREMUM,DreamEaters,Mirage,12,16,2,1,7,8,5,8,5169,2339087,109,141,2,1,1
2020-01-26,EXTREMUM,DreamEaters,Nuke,16,6,1,1,11,4,5,2,5169,2339087,109,141,2,1,1
2020-01-26,Tricked,Na`Vi Junior,Vertigo,5,16,2,2,1,5,4,11,5179,2339117,72,155,0,2,2
2020-01-26,Tricked,Na`Vi Junior,Train,20,22,2,2,9,6,6,9,5179,2339117,72,155,0,2,2
2020-01-26,Renegades,BIG,Dust2,12,16,2,1,4,11,8,5,4868,2338977,24,46,0,2,2
2020-01-26,BIG,Heroic,Overpass,16,9,1,2,8,2,8,7,4868,2338976,46,16,2,0,1
2020-01-25,Renegades,Cloud9,Dust2,16,12,1,2,4,9,12,3,4868,2338973,24,17,2,0,1
2020-01-25,Virtus.pro,Cloud9,Overpass,4,16,2,1,3,12,1,4,4868,2338971,19,17,0,2,2
2020-01-25,Na`Vi Junior,GamerLegion,Dust2,15,19,2,1,10,5,5,10,5179,2339110,155,42,0,2,2
2020-01-25,Na`Vi Junior,GamerLegion,Overpass,10,16,2,2,4,7,6,9,5179,2339110,155,42,0,2,2
2020-01-25,Sprout,Heroic,Nuke,13,16,2,1,8,7,5,9,4868,2338972,30,16,0,2,2
2020-01-25,Sprout,Heroic,Inferno,6,16,2,2,0,7,6,9,4868,2338972,30,16,0,2,2
2020-01-25,Virtus.pro,Cloud9,Dust2,7,16,2,2,3,5,4,11,4868,2338971,19,17,0,2,2
2020-01-25,Renegades,Cloud9,Inferno,16,7,1,1,8,7,8,0,4868,2338973,24,17,2,0,1
2020-01-25,Copenhagen Flames,AGF,Nuke,8,16,2,2,2,7,6,9,5200,2339115,41,106,2,1,1
2020-01-25,Copenhagen Flames,AGF,Train,16,13,1,1,8,7,8,6,5200,2339115,41,106,2,1,1
2020-01-25,North,Heroic,Train,2,16,2,2,0,3,2,13,4868,2338974,21,16,1,2,2
2020-01-25,North,Heroic,Nuke,16,10,1,1,12,3,4,7,4868,2338974,21,16,1,2,2
2020-01-25,North,Heroic,Overpass,19,22,2,2,7,8,8,7,4868,2338974,21,16,1,2,2
2020-01-25,Copenhagen Flames,AGF,Overpass,16,8,1,1,8,7,8,1,5200,2339115,41,106,2,1,1
2020-01-24,Heroic,MAD Lions,Dust2,10,16,2,1,8,7,2,9,4868,2338968,16,18,10,16,2
2020-01-24,Riot Squad,INTZ,Inferno,11,16,2,2,6,6,5,10,5166,2339075,29,32,0,2,2
2020-01-24,Riot Squad,INTZ,Mirage,14,16,2,1,7,8,7,8,5166,2339075,29,32,0,2,2
2020-01-24,Virtus.pro,BIG,Inferno,8,16,2,1,5,10,3,6,4868,2338965,19,46,8,16,2
2020-01-24,North,Sprout,Dust2,16,4,1,2,5,0,11,4,4868,2338966,21,30,16,4,1
2020-01-24,Cloud9,Renegades,Overpass,10,16,2,2,7,4,3,12,4868,2338967,17,24,10,16,2
2020-01-24,BIG,Renegades,Nuke,16,8,1,2,8,1,8,7,4868,2338969,46,24,16,8,1
2020-01-24,AUGUST,Na`Vi Junior,Mirage,11,16,2,1,6,9,5,7,5179,2339089,114,155,0,2,2
2020-01-24,AUGUST,Na`Vi Junior,Dust2,10,16,2,2,3,8,7,8,5179,2339089,114,155,0,2,2
2020-01-24,Nemiga,Espada,Overpass,14,16,2,1,12,3,2,13,5165,2339091,50,93,0,2,2
2020-01-24,Nemiga,Espada,Nuke,13,16,2,2,5,9,8,7,5165,2339091,50,93,0,2,2
2020-01-24,North,MAD Lions,Mirage,10,16,2,1,7,8,3,8,4868,2338970,21,18,10,16,2
2020-01-23,AUGUST,HAVU,Nuke,6,16,2,2,2,5,4,11,5179,2339084,114,34,1,2,2
2020-01-23,Airborne,FURY,Inferno,13,16,2,2,7,7,6,9,5152,2338931,134,202,13,16,2
